Region_ID	Projection_ID
reg_2749	ENSCGOT00000040461.9
reg_2749	ENSCGOT00000040202.9
reg_2749	ENSCGOT00000040273.9
reg_2749	ENSCGOT00000040404.9
reg_2749	ENSCGOT00000040414.9
reg_2750	ENSCGOT00000030558.9
reg_2750	ENSCGOT00000030519.9
reg_2750	ENSCGOT00000030542.9
reg_2751	ENSCGOT00000056239.59
reg_2751	ENSCGOT00000056322.59
reg_2751	ENSCGOT00000056350.59
reg_2751	ENSCGOT00000056363.59
reg_2751	ENSCGOT00000056235.59
reg_2751	ENSCGOT00000056319.59
reg_2751	ENSCGOT00000056332.59
reg_2751	ENSCGOT00000056342.59
reg_2752	ENSCGOT00000007534.59
reg_2753	ENSCGOT00000054866.59
reg_2753	ENSCGOT00000054896.59
reg_2753	ENSCGOT00000054886.59
reg_2753	ENSCGOT00000054876.59
reg_2753	ENSCGOT00000054827.59
reg_2754	ENSCGOT00000023863.9
reg_2754	ENSCGOT00000023864.9
reg_2754	ENSCGOT00000023872.9
reg_2754	ENSCGOT00000023824.9
reg_2754	ENSCGOT00000023840.9
reg_2754	ENSCGOT00000023832.9
reg_2754	ENSCGOT00000023856.9
reg_2755	ENSCGOT00000007810.9
reg_2756	ENSCGOT00000030447.9
reg_2756	ENSCGOT00000030426.9
reg_2756	ENSCGOT00000030416.9
reg_2756	ENSCGOT00000030252.9
reg_2756	ENSCGOT00000030428.9
reg_2756	ENSCGOT00000030248.9
reg_2756	ENSCGOT00000030258.9
reg_2756	ENSCGOT00000030407.9
reg_2756	ENSCGOT00000030472.9
reg_2757	ENSCGOT00000029920.9
reg_2757	ENSCGOT00000030072.9
reg_2757	ENSCGOT00000029866.9
reg_2757	ENSCGOT00000029960.9
reg_2757	ENSCGOT00000030025.9
reg_2758	ENSCGOT00000059475.49
reg_2758	ENSCGOT00000059478.49
reg_2758	ENSCGOT00000059472.49
reg_2758	ENSCGOT00000059479.49
reg_2758	ENSCGOT00000059474.49
reg_2758	ENSCGOT00000059477.49
reg_2758	ENSCGOT00000059470.49
reg_2759	ENSCGOT00000023239.9
reg_2759	ENSCGOT00000023055.9
reg_2759	ENSCGOT00000023208.9
reg_2759	ENSCGOT00000023155.9
reg_2760	ENSCGOT00000060294.9
reg_2760	ENSCGOT00000060304.9
reg_2760	ENSCGOT00000060289.9
reg_2760	ENSCGOT00000060301.9
reg_2760	ENSCGOT00000060297.9
reg_2760	ENSCGOT00000060296.9
reg_2761	ENSCGOT00000024204.9
reg_2761	ENSCGOT00000024201.9
reg_2761	ENSCGOT00000024193.9
reg_2762	ENSCGOT00000038932.9
reg_2762	ENSCGOT00000038957.9
reg_2762	ENSCGOT00000038959.9
reg_2763	ENSCGOT00000047735.624836
reg_2764	ENSCGOT00000007041.9
reg_2764	ENSCGOT00000007034.9
reg_2764	ENSCGOT00000007042.9
reg_2765	ENSCGOT00000053646.9
reg_2765	ENSCGOT00000053648.9
reg_2766	ENSCGOT00000040165.9
reg_2766	ENSCGOT00000040164.9
reg_2766	ENSCGOT00000040174.9
reg_2766	ENSCGOT00000040124.9
reg_2766	ENSCGOT00000040140.9
reg_2766	ENSCGOT00000040129.9
reg_2766	ENSCGOT00000040163.9
reg_2766	ENSCGOT00000040122.9
reg_2767	ENSCGOT00000032379.9
reg_2767	ENSCGOT00000032302.9
reg_2767	ENSCGOT00000032320.9
reg_2768	ENSCGOT00000043173.49
reg_2768	ENSCGOT00000043171.49
reg_2769	ENSCGOT00000015661.49
reg_2769	ENSCGOT00000015869.49
reg_2769	ENSCGOT00000015346.49
reg_2769	ENSCGOT00000015958.49
reg_2770	ENSCGOT00000057974.49
reg_2770	ENSCGOT00000057965.49
reg_2771	ENSCGOT00000000118.2862934
reg_2772	ENSCGOT00000012984.89
reg_2772	ENSCGOT00000012958.89
reg_2773	ENSCGOT00000057845.49
reg_2774	ENSCGOT00000054639.59
reg_2774	ENSCGOT00000054645.59
reg_2774	ENSCGOT00000054629.59
reg_2774	ENSCGOT00000054617.59
reg_2774	ENSCGOT00000054662.59
reg_2775	ENSCGOT00000024387.9
reg_2776	ENSCGOT00000053993.208
reg_2776	ENSCGOT00000053988.208
reg_2776	ENSCGOT00000053970.208
reg_2776	ENSCGOT00000053995.208
reg_2776	ENSCGOT00000053982.208
reg_2777	ENSCGOT00000012996.1332
reg_2777	ENSCGOT00000009603.1332
reg_2777	ENSCGOT00000012960.428
reg_2777	ENSCGOT00000054922.143
reg_2777	ENSCGOT00000042451.789
reg_2777	ENSCGOT00000042430.213550
reg_2777	ENSCGOT00000054880.143
reg_2777	ENSCGOT00000009570.1332
reg_2778	ENSCGOT00000047039.9
reg_2778	ENSCGOT00000047010.9
reg_2778	ENSCGOT00000047073.9
reg_2779	ENSCGOT00000053608.134
reg_2779	ENSCGOT00000053634.134
reg_2779	ENSCGOT00000053663.134
reg_2779	ENSCGOT00000053640.134
reg_2779	ENSCGOT00000053629.134
reg_2779	ENSCGOT00000053409.134
reg_2779	ENSCGOT00000053610.134
reg_2779	ENSCGOT00000053643.134
reg_2779	ENSCGOT00000053613.134
reg_2779	ENSCGOT00000053636.134
reg_2780	ENSCGOT00000040476.9
reg_2781	ENSCGOT00000051989.800551
reg_2781	ENSCGOT00000051986.1067801
reg_2782	ENSCGOT00000055413.208
reg_2783	ENSCGOT00000018414.1557
reg_2783	ENSCGOT00000018411.1557
reg_2783	ENSCGOT00000018119.1557
reg_2783	ENSCGOT00000018132.1557
reg_2783	ENSCGOT00000018352.1557
reg_2783	ENSCGOT00000018127.1557
reg_2784	ENSCGOT00000045612.9
reg_2784	ENSCGOT00000045595.9
reg_2784	ENSCGOT00000045608.9
reg_2785	ENSCGOT00000022464.193
reg_2786	ENSCGOT00000004433.49
reg_2786	ENSCGOT00000004442.49
reg_2786	ENSCGOT00000004438.49
reg_2787	ENSCGOT00000049808.115
reg_2787	ENSCGOT00000049805.115
reg_2788	ENSCGOT00000026019.193
reg_2788	ENSCGOT00000025912.193
reg_2788	ENSCGOT00000025654.193
reg_2788	ENSCGOT00000025054.193
reg_2788	ENSCGOT00000024700.193
reg_2788	ENSCGOT00000024894.193
reg_2788	ENSCGOT00000025862.193
reg_2788	ENSCGOT00000025627.193
reg_2788	ENSCGOT00000026096.193
reg_2788	ENSCGOT00000025068.193
reg_2789	ENSCGOT00000053857.115
reg_2789	ENSCGOT00000053864.115
reg_2789	ENSCGOT00000053867.115
reg_2789	ENSCGOT00000053862.115
reg_2790	ENSCGOT00000039160.9
reg_2790	ENSCGOT00000039172.9
reg_2790	ENSCGOT00000039188.9
reg_2790	ENSCGOT00000039167.9
reg_2790	ENSCGOT00000039141.9
reg_2791	ENSCGOT00000050320.9
reg_2791	ENSCGOT00000050090.9
reg_2791	ENSCGOT00000050294.9
reg_2791	ENSCGOT00000050102.9
reg_2792	ENSCGOT00000059803.49
reg_2792	ENSCGOT00000059819.49
reg_2792	ENSCGOT00000059812.49
reg_2792	ENSCGOT00000059806.49
reg_2792	ENSCGOT00000059808.49
reg_2792	ENSCGOT00000059805.49
reg_2792	ENSCGOT00000059798.49
reg_2792	ENSCGOT00000059809.49
reg_2792	ENSCGOT00000059801.49
reg_2792	ENSCGOT00000059811.49
reg_2793	ENSCGOT00000029431.22955
reg_2794	ENSCGOT00000027649.9
reg_2794	ENSCGOT00000027875.9
reg_2794	ENSCGOT00000027514.9
reg_2794	ENSCGOT00000027611.9
reg_2794	ENSCGOT00000027771.9
reg_2794	ENSCGOT00000028019.9
reg_2795	ENSCGOT00000010403.59
reg_2796	ENSCGOT00000038158.2378828
reg_2796	ENSCGOT00000049064.49
reg_2796	ENSCGOT00000049077.49
reg_2796	ENSCGOT00000038093.2378828
reg_2796	ENSCGOT00000049076.49
reg_2796	ENSCGOT00000038148.2378828
reg_2796	ENSCGOT00000049040.49
reg_2796	ENSCGOT00000038143.2378828
reg_2796	ENSCGOT00000038165.2378828
reg_2796	ENSCGOT00000049070.49
reg_2797	ENSCGOT00000028011.1311324
reg_2798	ENSCGOT00000047510.49
reg_2798	ENSCGOT00000047608.49
reg_2798	ENSCGOT00000047519.49
reg_2798	ENSCGOT00000047518.49
reg_2798	ENSCGOT00000047507.49
reg_2798	ENSCGOT00000047565.49
reg_2799	ENSCGOT00000035459.9
reg_2799	ENSCGOT00000035475.9
reg_2799	ENSCGOT00000035449.9
reg_2800	ENSCGOT00000039663.9
reg_2800	ENSCGOT00000039662.9
reg_2800	ENSCGOT00000039656.9
reg_2800	ENSCGOT00000039639.9
reg_2801	ENSCGOT00000034253.89
reg_2801	ENSCGOT00000034269.89
reg_2801	ENSCGOT00000034250.89
reg_2801	ENSCGOT00000034232.89
reg_2801	ENSCGOT00000034172.89
reg_2801	ENSCGOT00000034271.89
reg_2802	ENSCGOT00000008065.873
reg_2802	ENSCGOT00000008088.873
reg_2802	ENSCGOT00000008067.873
reg_2803	ENSCGOT00000018423.9
reg_2803	ENSCGOT00000018479.9
reg_2803	ENSCGOT00000018596.9
reg_2803	ENSCGOT00000018449.9
reg_2803	ENSCGOT00000018543.9
reg_2803	ENSCGOT00000018577.9
reg_2803	ENSCGOT00000018708.9
reg_2803	ENSCGOT00000018878.9
reg_2803	ENSCGOT00000018440.9
reg_2803	ENSCGOT00000018433.9
reg_2804	ENSCGOT00000049647.238
reg_2804	ENSCGOT00000049361.238
reg_2804	ENSCGOT00000049280.238
reg_2804	ENSCGOT00000050418.299309
reg_2804	ENSCGOT00000049481.238
reg_2804	ENSCGOT00000049414.238
reg_2804	ENSCGOT00000049066.238
reg_2804	ENSCGOT00000049670.238
reg_2804	ENSCGOT00000049419.238
reg_2804	ENSCGOT00000049003.238
reg_2804	ENSCGOT00000048961.238
reg_2805	ENSCGOT00000039361.9
reg_2805	ENSCGOT00000039333.9
reg_2805	ENSCGOT00000039303.9
reg_2805	ENSCGOT00000039347.9
reg_2806	ENSCGOT00000040675.9
reg_2806	ENSCGOT00000040583.9
reg_2806	ENSCGOT00000040669.9
reg_2806	ENSCGOT00000040428.9
reg_2806	ENSCGOT00000040612.9
reg_2806	ENSCGOT00000040837.9
reg_2806	ENSCGOT00000040841.9
reg_2806	ENSCGOT00000040825.9
reg_2806	ENSCGOT00000040845.9
reg_2806	ENSCGOT00000040831.9
reg_2807	ENSCGOT00000059604.49
reg_2807	ENSCGOT00000059608.49
reg_2807	ENSCGOT00000059606.49
reg_2807	ENSCGOT00000059609.49
reg_2807	ENSCGOT00000059605.49
reg_2807	ENSCGOT00000059607.49
reg_2808	ENSCGOT00000044808.1684326
reg_2809	ENSCGOT00000026163.9
reg_2809	ENSCGOT00000026464.9
reg_2809	ENSCGOT00000026342.9
reg_2809	ENSCGOT00000026521.9
reg_2809	ENSCGOT00000026686.9
reg_2809	ENSCGOT00000026682.9
reg_2809	ENSCGOT00000025991.9
reg_2809	ENSCGOT00000026222.9
reg_2809	ENSCGOT00000025985.9
reg_2809	ENSCGOT00000026476.9
reg_2810	ENSCGOT00000008436.89
reg_2810	ENSCGOT00000008549.89
reg_2810	ENSCGOT00000008513.89
reg_2810	ENSCGOT00000008509.89
reg_2810	ENSCGOT00000008608.89
reg_2811	ENSCGOT00000011785.17934
reg_2811	ENSCGOT00000011813.17934
reg_2811	ENSCGOT00000011763.17934
reg_2811	ENSCGOT00000028029.11222
reg_2811	ENSCGOT00000028011.23183
reg_2812	ENSCGOT00000041984.214
reg_2812	ENSCGOT00000041989.214
reg_2813	ENSCGOT00000052057.9
reg_2813	ENSCGOT00000010409.6496
reg_2813	ENSCGOT00000052071.9
reg_2813	ENSCGOT00000052066.9
reg_2813	ENSCGOT00000052088.9
reg_2813	ENSCGOT00000051966.9
reg_2813	ENSCGOT00000052042.9
reg_2813	ENSCGOT00000052081.9
reg_2813	ENSCGOT00000052017.9
reg_2813	ENSCGOT00000052098.9
reg_2814	ENSCGOT00000007481.59
reg_2814	ENSCGOT00000007350.59
reg_2814	ENSCGOT00000007468.59
reg_2814	ENSCGOT00000007421.59
reg_2814	ENSCGOT00000007497.59
reg_2814	ENSCGOT00000007388.59
reg_2814	ENSCGOT00000007271.59
reg_2815	ENSCGOT00000023227.9
reg_2816	ENSCGOT00000026231.549521
reg_2816	ENSCGOT00000026226.549521
reg_2816	ENSCGOT00000026233.549521
reg_2816	ENSCGOT00000026229.549521
reg_2816	ENSCGOT00000026224.549521
reg_2817	ENSCGOT00000049816.115
reg_2817	ENSCGOT00000049818.115
reg_2817	ENSCGOT00000049820.115
reg_2818	ENSCGOT00000043919.9
reg_2819	ENSCGOT00000040491.9
reg_2820	ENSCGOT00000009117.9
reg_2820	ENSCGOT00000009572.9
reg_2820	ENSCGOT00000009518.9
reg_2820	ENSCGOT00000009420.9
reg_2820	ENSCGOT00000009377.9
reg_2820	ENSCGOT00000009396.9
reg_2821	ENSCGOT00000005205.89
reg_2821	ENSCGOT00000005196.89
reg_2821	ENSCGOT00000005172.89
reg_2822	ENSCGOT00000037296.9
reg_2822	ENSCGOT00000037306.9
reg_2822	ENSCGOT00000037307.9
reg_2823	ENSCGOT00000023094.9
reg_2823	ENSCGOT00000023092.9
reg_2823	ENSCGOT00000023086.9
reg_2824	ENSCGOT00000034241.9
reg_2825	ENSCGOT00000023747.9
reg_2825	ENSCGOT00000023762.9
reg_2825	ENSCGOT00000023749.9
reg_2825	ENSCGOT00000023677.9
reg_2825	ENSCGOT00000023714.9
reg_2826	ENSCGOT00000027752.832170
reg_2826	ENSCGOT00000027773.832170
reg_2826	ENSCGOT00000027719.832170
reg_2826	ENSCGOT00000027767.832170
reg_2827	ENSCGOT00000048937.49
reg_2827	ENSCGOT00000048962.49
reg_2827	ENSCGOT00000048926.49
reg_2827	ENSCGOT00000048867.49
reg_2827	ENSCGOT00000048860.49
reg_2827	ENSCGOT00000049017.49
reg_2827	ENSCGOT00000049002.49
reg_2828	ENSCGOT00000042640.9
reg_2828	ENSCGOT00000042613.9
reg_2828	ENSCGOT00000042647.9
reg_2828	ENSCGOT00000042634.9
reg_2829	ENSCGOT00000026224.661159
reg_2829	ENSCGOT00000026229.661159
reg_2829	ENSCGOT00000026231.661159
reg_2829	ENSCGOT00000026233.661159
reg_2829	ENSCGOT00000026226.661159
reg_2830	ENSCGOT00000055527.143
reg_2830	ENSCGOT00000055569.143
reg_2830	ENSCGOT00000055555.143
reg_2830	ENSCGOT00000055562.143
reg_2830	ENSCGOT00000055541.143
reg_2830	ENSCGOT00000055590.143
reg_2830	ENSCGOT00000055571.143
reg_2831	ENSCGOT00000051064.9
reg_2831	ENSCGOT00000051059.9
reg_2831	ENSCGOT00000051075.9
reg_2831	ENSCGOT00000051068.9
reg_2832	ENSCGOT00000047860.253610
reg_2833	ENSCGOT00000037410.766
reg_2834	ENSCGOT00000037610.9
reg_2834	ENSCGOT00000038219.9
reg_2834	ENSCGOT00000038159.9
reg_2834	ENSCGOT00000037809.9
reg_2834	ENSCGOT00000038043.9
reg_2835	ENSCGOT00000028452.451345
reg_2835	ENSCGOT00000012610.539997
reg_2835	ENSCGOT00000023427.10190
reg_2835	ENSCGOT00000037379.9
reg_2836	ENSCGOT00000020617.9
reg_2836	ENSCGOT00000020405.9
reg_2836	ENSCGOT00000019889.9
reg_2836	ENSCGOT00000020624.9
reg_2836	ENSCGOT00000019860.9
reg_2836	ENSCGOT00000019872.9
reg_2836	ENSCGOT00000020667.9
reg_2836	ENSCGOT00000020644.9
reg_2836	ENSCGOT00000020633.9
reg_2836	ENSCGOT00000017935.9
reg_2837	ENSCGOT00000059631.9
reg_2837	ENSCGOT00000059641.9
reg_2837	ENSCGOT00000059619.9
reg_2837	ENSCGOT00000059633.9
reg_2837	ENSCGOT00000059632.9
reg_2837	ENSCGOT00000059623.9
reg_2837	ENSCGOT00000059645.9
reg_2837	ENSCGOT00000059626.9
reg_2837	ENSCGOT00000059616.9
reg_2837	ENSCGOT00000059648.9
reg_2838	ENSCGOT00000028029.1522136
reg_2838	ENSCGOT00000028011.1052881
reg_2839	ENSCGOT00000034258.9
reg_2839	ENSCGOT00000034249.9
reg_2839	ENSCGOT00000034255.9
reg_2840	ENSCGOT00000050784.134
reg_2840	ENSCGOT00000050790.134
reg_2840	ENSCGOT00000051109.134
reg_2840	ENSCGOT00000051162.134
reg_2840	ENSCGOT00000050778.134
reg_2840	ENSCGOT00000050795.134
reg_2840	ENSCGOT00000051167.134
reg_2840	ENSCGOT00000051139.134
reg_2840	ENSCGOT00000051172.134
reg_2841	ENSCGOT00000060009.49
reg_2841	ENSCGOT00000060008.49
reg_2842	ENSCGOT00000060456.49
reg_2842	ENSCGOT00000060458.1340250
reg_2842	ENSCGOT00000060459.1340250
reg_2842	ENSCGOT00000060457.1340250
reg_2842	ENSCGOT00000060457.49
reg_2843	ENSCGOT00000049683.115
reg_2844	ENSCGOT00000049836.49
reg_2845	ENSCGOT00000008154.1102784
reg_2845	ENSCGOT00000008156.1102784
reg_2845	ENSCGOT00000008151.1102784
reg_2846	ENSCGOT00000042159.9
reg_2847	ENSCGOT00000023725.1681
reg_2847	ENSCGOT00000037258.89
reg_2847	ENSCGOT00000037219.89
reg_2847	ENSCGOT00000023730.1681
reg_2847	ENSCGOT00000037173.89
reg_2847	ENSCGOT00000037127.89
reg_2847	ENSCGOT00000037292.89
reg_2847	ENSCGOT00000037352.89
reg_2847	ENSCGOT00000037150.89
reg_2848	ENSCGOT00000055160.143
reg_2848	ENSCGOT00000055175.143
reg_2848	ENSCGOT00000055192.143
reg_2849	ENSCGOT00000022094.115
reg_2849	ENSCGOT00000022085.115
reg_2849	ENSCGOT00000022037.115
reg_2849	ENSCGOT00000022098.115
reg_2849	ENSCGOT00000021983.115
reg_2850	ENSCGOT00000037005.9
reg_2850	ENSCGOT00000037030.9
reg_2850	ENSCGOT00000036676.9
reg_2850	ENSCGOT00000036648.9
reg_2850	ENSCGOT00000037072.9
reg_2850	ENSCGOT00000037026.9
reg_2850	ENSCGOT00000036622.9
reg_2850	ENSCGOT00000036653.9
reg_2850	ENSCGOT00000036827.9
reg_2851	ENSCGOT00000009656.59
reg_2851	ENSCGOT00000009685.59
reg_2852	ENSCGOT00000042110.3014
reg_2852	ENSCGOT00000042120.3014
reg_2852	ENSCGOT00000042119.3014
reg_2853	ENSCGOT00000043234.9
reg_2853	ENSCGOT00000043235.9
reg_2853	ENSCGOT00000043102.9
reg_2853	ENSCGOT00000043242.9
reg_2853	ENSCGOT00000043097.9
reg_2853	ENSCGOT00000043093.9
reg_2854	ENSCGOT00000042859.9
reg_2854	ENSCGOT00000042993.9
reg_2854	ENSCGOT00000042990.9
reg_2854	ENSCGOT00000042997.9
reg_2854	ENSCGOT00000042985.9
reg_2854	ENSCGOT00000043013.9
reg_2854	ENSCGOT00000042988.9
reg_2854	ENSCGOT00000042781.9
reg_2854	ENSCGOT00000043027.9
reg_2855	ENSCGOT00000058073.59
reg_2855	ENSCGOT00000058070.59
reg_2855	ENSCGOT00000058074.59
reg_2856	ENSCGOT00000037310.139
reg_2856	ENSCGOT00000037087.139
reg_2856	ENSCGOT00000035447.139
reg_2856	ENSCGOT00000037572.139
reg_2856	ENSCGOT00000037573.139
reg_2856	ENSCGOT00000035531.139
reg_2856	ENSCGOT00000035442.139
reg_2856	ENSCGOT00000037704.139
reg_2856	ENSCGOT00000037091.139
reg_2856	ENSCGOT00000037305.139
reg_2857	ENSCGOT00000030889.9
reg_2858	ENSCGOT00000025109.1564558
reg_2859	ENSCGOT00000042152.9
reg_2859	ENSCGOT00000042150.9
reg_2860	ENSCGOT00000053710.9
reg_2860	ENSCGOT00000053708.9
reg_2861	ENSCGOT00000059978.49
reg_2861	ENSCGOT00000059976.49
reg_2862	ENSCGOT00000028018.11222
reg_2863	ENSCGOT00000035676.7408
reg_2863	ENSCGOT00000035600.7408
reg_2863	ENSCGOT00000010929.450693
reg_2863	ENSCGOT00000035628.7408
reg_2863	ENSCGOT00000035679.7408
reg_2864	ENSCGOT00000023031.115
reg_2864	ENSCGOT00000022866.115
reg_2864	ENSCGOT00000022681.115
reg_2864	ENSCGOT00000022803.115
reg_2864	ENSCGOT00000023102.115
reg_2864	ENSCGOT00000022879.115
reg_2864	ENSCGOT00000022701.115
reg_2864	ENSCGOT00000023249.115
reg_2864	ENSCGOT00000022874.115
reg_2864	ENSCGOT00000023151.115
reg_2865	ENSCGOT00000055564.59
reg_2865	ENSCGOT00000055582.59
reg_2865	ENSCGOT00000055533.59
reg_2865	ENSCGOT00000055508.59
reg_2865	ENSCGOT00000055572.59
reg_2865	ENSCGOT00000055584.59
reg_2865	ENSCGOT00000055556.59
reg_2865	ENSCGOT00000055587.59
reg_2866	ENSCGOT00000037304.766
reg_2866	ENSCGOT00000037268.766
reg_2866	ENSCGOT00000036864.766
reg_2866	ENSCGOT00000036942.766
reg_2866	ENSCGOT00000037102.766
reg_2866	ENSCGOT00000036937.766
reg_2866	ENSCGOT00000037406.766
reg_2866	ENSCGOT00000036122.766
reg_2867	ENSCGOT00000028029.1503723
reg_2868	ENSCGOT00000059952.49
reg_2868	ENSCGOT00000059949.49
reg_2868	ENSCGOT00000059957.49
reg_2868	ENSCGOT00000059954.49
reg_2868	ENSCGOT00000059945.49
reg_2868	ENSCGOT00000059959.49
reg_2868	ENSCGOT00000059946.49
reg_2868	ENSCGOT00000059960.49
reg_2869	ENSCGOT00000048517.9
reg_2870	ENSCGOT00000057257.9
reg_2870	ENSCGOT00000057255.9
reg_2871	ENSCGOT00000023767.9
reg_2871	ENSCGOT00000023775.9
reg_2872	ENSCGOT00000028029.1559634
reg_2872	ENSCGOT00000028033.401797
reg_2872	ENSCGOT00000028031.401797
reg_2873	ENSCGOT00000013223.49
reg_2874	ENSCGOT00000027107.9
reg_2874	ENSCGOT00000026881.9
reg_2874	ENSCGOT00000027259.9
reg_2874	ENSCGOT00000027484.9
reg_2874	ENSCGOT00000027095.9
reg_2874	ENSCGOT00000027528.9
reg_2874	ENSCGOT00000027569.9
reg_2874	ENSCGOT00000027386.9
reg_2874	ENSCGOT00000027452.9
reg_2875	ENSCGOT00000045256.9
reg_2876	ENSCGOT00000058189.59
reg_2877	ENSCGOT00000033759.936432
reg_2878	ENSCGOT00000038885.9
reg_2878	ENSCGOT00000038873.9
reg_2878	ENSCGOT00000038868.9
reg_2878	ENSCGOT00000038884.9
reg_2878	ENSCGOT00000038883.9
reg_2878	ENSCGOT00000038802.9
reg_2879	ENSCGOT00000057055.9
reg_2880	ENSCGOT00000032781.366202
reg_2881	ENSCGOT00000028018.497242
reg_2882	ENSCGOT00000006072.9
reg_2882	ENSCGOT00000006289.9
reg_2882	ENSCGOT00000006292.9
reg_2882	ENSCGOT00000006220.9
reg_2882	ENSCGOT00000006002.9
reg_2882	ENSCGOT00000006242.9
reg_2882	ENSCGOT00000006115.9
reg_2882	ENSCGOT00000006272.9
reg_2882	ENSCGOT00000006290.9
reg_2882	ENSCGOT00000006262.9
reg_2883	ENSCGOT00000027685.9
reg_2884	ENSCGOT00000022451.9
reg_2885	ENSCGOT00000043054.214
reg_2885	ENSCGOT00000043131.214
reg_2885	ENSCGOT00000043040.214
reg_2885	ENSCGOT00000043096.214
reg_2885	ENSCGOT00000043141.214
reg_2885	ENSCGOT00000042968.214
reg_2885	ENSCGOT00000043109.214
reg_2885	ENSCGOT00000042943.214
reg_2885	ENSCGOT00000043005.214
reg_2885	ENSCGOT00000043129.214
reg_2886	ENSCGOT00000049716.49
reg_2886	ENSCGOT00000049737.49
reg_2886	ENSCGOT00000049658.49
reg_2886	ENSCGOT00000049672.49
reg_2886	ENSCGOT00000049665.49
reg_2886	ENSCGOT00000049718.49
reg_2886	ENSCGOT00000049675.49
reg_2886	ENSCGOT00000049654.49
reg_2886	ENSCGOT00000049663.49
reg_2886	ENSCGOT00000049735.49
reg_2887	ENSCGOT00000041793.9
reg_2887	ENSCGOT00000041610.9
reg_2887	ENSCGOT00000042034.9
reg_2887	ENSCGOT00000041860.9
reg_2887	ENSCGOT00000041819.9
reg_2887	ENSCGOT00000041578.9
reg_2887	ENSCGOT00000041334.9
reg_2887	ENSCGOT00000041594.9
reg_2887	ENSCGOT00000041967.9
reg_2887	ENSCGOT00000041937.9
reg_2888	ENSCGOT00000045247.9
reg_2889	ENSCGOT00000020869.115
reg_2889	ENSCGOT00000020763.115
reg_2889	ENSCGOT00000020872.115
reg_2889	ENSCGOT00000020876.115
reg_2889	ENSCGOT00000020950.115
reg_2889	ENSCGOT00000020954.115
reg_2889	ENSCGOT00000020948.115
reg_2889	ENSCGOT00000020898.115
reg_2889	ENSCGOT00000020985.115
reg_2890	ENSCGOT00000049957.115
reg_2890	ENSCGOT00000049940.115
reg_2890	ENSCGOT00000049930.115
reg_2890	ENSCGOT00000049935.115
reg_2890	ENSCGOT00000049919.115
reg_2891	ENSCGOT00000050327.9
reg_2891	ENSCGOT00000050328.9
reg_2891	ENSCGOT00000050326.9
reg_2892	ENSCGOT00000042176.9
reg_2893	ENSCGOT00000026077.9
reg_2894	ENSCGOT00000016398.1557
reg_2894	ENSCGOT00000016395.1557
reg_2895	ENSCGOT00000009472.59
reg_2895	ENSCGOT00000009477.59
reg_2896	ENSCGOT00000054238.134
reg_2896	ENSCGOT00000054243.134
reg_2897	ENSCGOT00000035560.9
reg_2897	ENSCGOT00000035583.9
reg_2898	ENSCGOT00000036112.49
reg_2899	ENSCGOT00000010338.59
reg_2900	ENSCGOT00000004464.89
reg_2900	ENSCGOT00000004453.89
reg_2900	ENSCGOT00000004462.89
reg_2901	ENSCGOT00000042386.9
reg_2901	ENSCGOT00000042315.9
reg_2901	ENSCGOT00000042457.9
reg_2901	ENSCGOT00000042560.9
reg_2901	ENSCGOT00000042534.9
reg_2902	ENSCGOT00000060425.49
reg_2903	ENSCGOT00000047629.9
reg_2904	ENSCGOT00000027429.193
reg_2905	ENSCGOT00000003499.9
reg_2905	ENSCGOT00000003550.9
reg_2905	ENSCGOT00000003556.9
reg_2905	ENSCGOT00000003554.9
reg_2906	ENSCGOT00000000978.32507
reg_2907	ENSCGOT00000037378.32655
reg_2907	ENSCGOT00000037303.32655
reg_2907	ENSCGOT00000037403.32655
reg_2907	ENSCGOT00000037422.32655
reg_2908	ENSCGOT00000027898.9
reg_2908	ENSCGOT00000028003.9
reg_2908	ENSCGOT00000027910.9
reg_2908	ENSCGOT00000028010.9
reg_2909	ENSCGOT00000045480.9
reg_2910	ENSCGOT00000035284.139
reg_2910	ENSCGOT00000035262.139
reg_2910	ENSCGOT00000035391.139
reg_2910	ENSCGOT00000035096.139
reg_2910	ENSCGOT00000035332.139
reg_2910	ENSCGOT00000035127.139
reg_2911	ENSCGOT00000041569.9
reg_2912	ENSCGOT00000049700.115
reg_2912	ENSCGOT00000049698.115
reg_2912	ENSCGOT00000049695.115
reg_2913	ENSCGOT00000004468.89
reg_2914	ENSCGOT00000051369.49
reg_2914	ENSCGOT00000051795.49
reg_2914	ENSCGOT00000051661.49
reg_2914	ENSCGOT00000051808.49
reg_2914	ENSCGOT00000051829.49
reg_2914	ENSCGOT00000051775.49
reg_2914	ENSCGOT00000051713.49
reg_2914	ENSCGOT00000051793.49
reg_2914	ENSCGOT00000051797.49
reg_2914	ENSCGOT00000051789.49
reg_2915	ENSCGOT00000058977.9
reg_2915	ENSCGOT00000059051.9
reg_2915	ENSCGOT00000058937.9
reg_2915	ENSCGOT00000058938.9
reg_2915	ENSCGOT00000059043.9
reg_2915	ENSCGOT00000059028.9
reg_2915	ENSCGOT00000058951.9
reg_2915	ENSCGOT00000058934.9
reg_2915	ENSCGOT00000058880.9
reg_2915	ENSCGOT00000059013.9
reg_2916	ENSCGOT00000028028.9
reg_2916	ENSCGOT00000028032.9
reg_2916	ENSCGOT00000028039.9
reg_2917	ENSCGOT00000033526.139
reg_2917	ENSCGOT00000033506.139
