Region_ID	Projection_ID
reg_6237	ENSCGOT00000025822.5635
reg_6238	ENSCGOT00000039432.62
reg_6238	ENSCGOT00000038906.62
reg_6238	ENSCGOT00000038948.62
reg_6238	ENSCGOT00000038886.62
reg_6238	ENSCGOT00000038910.62
reg_6238	ENSCGOT00000038949.62
reg_6238	ENSCGOT00000039124.62
reg_6238	ENSCGOT00000038982.62
reg_6238	ENSCGOT00000038839.62
reg_6239	ENSCGOT00000040576.3
reg_6239	ENSCGOT00000040562.3
reg_6239	ENSCGOT00000040572.3
reg_6239	ENSCGOT00000040571.3
reg_6240	ENSCGOT00000022499.62
reg_6240	ENSCGOT00000022501.62
reg_6241	ENSCGOT00000007818.90
reg_6241	ENSCGOT00000007807.90
reg_6241	ENSCGOT00000007830.90
reg_6241	ENSCGOT00000007803.90
reg_6242	ENSCGOT00000026459.873
reg_6242	ENSCGOT00000026472.873
reg_6242	ENSCGOT00000026445.873
reg_6243	ENSCGOT00000027070.163
reg_6243	ENSCGOT00000039250.179811
reg_6243	ENSCGOT00000039223.179811
reg_6243	ENSCGOT00000039249.179811
reg_6243	ENSCGOT00000039251.179811
reg_6244	ENSCGOT00000025526.15986
reg_6244	ENSCGOT00000025530.68617
reg_6244	ENSCGOT00000025526.138271
reg_6244	ENSCGOT00000025520.76278
reg_6244	ENSCGOT00000025526.94528
reg_6244	ENSCGOT00000025526.17208
reg_6244	ENSCGOT00000025520.16282
reg_6244	ENSCGOT00000025526.87889
reg_6245	ENSCGOT00000027158.163
reg_6245	ENSCGOT00000027151.163
reg_6246	ENSCGOT00000024079.62
reg_6246	ENSCGOT00000024083.62
reg_6246	ENSCGOT00000023850.62
reg_6246	ENSCGOT00000023855.62
reg_6246	ENSCGOT00000024118.62
reg_6247	ENSCGOT00000017198.3
reg_6248	ENSCGOT00000038694.94
reg_6248	ENSCGOT00000038709.94
reg_6249	ENSCGOT00000009658.3
reg_6250	ENSCGOT00000047869.94
reg_6250	ENSCGOT00000047867.94
reg_6251	ENSCGOT00000045945.569
reg_6251	ENSCGOT00000045950.569
reg_6251	ENSCGOT00000045955.569
reg_6252	ENSCGOT00000024790.47
reg_6253	ENSCGOT00000059033.817
reg_6253	ENSCGOT00000058975.817
reg_6253	ENSCGOT00000059015.817
reg_6253	ENSCGOT00000059021.817
reg_6253	ENSCGOT00000059026.817
reg_6253	ENSCGOT00000059035.817
reg_6253	ENSCGOT00000059018.817
reg_6253	ENSCGOT00000058981.817
reg_6254	ENSCGOT00000019208.90
reg_6254	ENSCGOT00000019403.90
reg_6254	ENSCGOT00000018583.90
reg_6254	ENSCGOT00000018873.90
reg_6254	ENSCGOT00000018587.90
reg_6254	ENSCGOT00000019407.90
reg_6254	ENSCGOT00000018972.90
reg_6254	ENSCGOT00000019028.90
reg_6254	ENSCGOT00000019189.90
reg_6254	ENSCGOT00000019026.90
reg_6255	ENSCGOT00000025520.444100
reg_6255	ENSCGOT00000025520.74036
reg_6255	ENSCGOT00000025520.187501
reg_6255	ENSCGOT00000025520.2872
reg_6255	ENSCGOT00000025520.72758
reg_6255	ENSCGOT00000025526.17439
reg_6255	ENSCGOT00000025520.38719
reg_6255	ENSCGOT00000025520.456799
reg_6255	ENSCGOT00000025520.195723
reg_6255	ENSCGOT00000025520.225189
reg_6255	ENSCGOT00000025520.420596
reg_6255	ENSCGOT00000025520.308162
reg_6256	ENSCGOT00000045848.62
reg_6256	ENSCGOT00000045759.62
reg_6256	ENSCGOT00000045817.62
reg_6256	ENSCGOT00000045798.62
reg_6256	ENSCGOT00000045859.62
reg_6257	ENSCGOT00000043700.1526
reg_6257	ENSCGOT00000043771.1526
reg_6257	ENSCGOT00000043726.1526
reg_6257	ENSCGOT00000043773.1526
reg_6258	ENSCGOT00000016462.893
reg_6258	ENSCGOT00000016476.893
reg_6258	ENSCGOT00000016532.893
reg_6258	ENSCGOT00000016478.893
reg_6258	ENSCGOT00000016474.893
reg_6258	ENSCGOT00000016654.893
reg_6258	ENSCGOT00000016519.893
reg_6258	ENSCGOT00000016488.893
reg_6258	ENSCGOT00000016533.893
reg_6258	ENSCGOT00000016469.893
reg_6259	ENSCGOT00000022367.3
reg_6260	ENSCGOT00000043050.72469
reg_6261	ENSCGOT00000025948.47
reg_6261	ENSCGOT00000025947.47
reg_6262	ENSCGOT00000024872.3
reg_6262	ENSCGOT00000024809.3
reg_6262	ENSCGOT00000024815.3
reg_6262	ENSCGOT00000024805.3
reg_6263	ENSCGOT00000055278.136
reg_6263	ENSCGOT00000055296.136
reg_6263	ENSCGOT00000055285.136
reg_6263	ENSCGOT00000055303.136
reg_6264	ENSCGOT00000059150.3
reg_6265	ENSCGOT00000002289.3
reg_6265	ENSCGOT00000002297.3
reg_6265	ENSCGOT00000002360.3
reg_6265	ENSCGOT00000002249.3
reg_6265	ENSCGOT00000002361.3
reg_6265	ENSCGOT00000002279.3
reg_6265	ENSCGOT00000002305.3
reg_6265	ENSCGOT00000002326.3
reg_6265	ENSCGOT00000002290.3
reg_6265	ENSCGOT00000002275.3
reg_6266	ENSCGOT00000024742.47
reg_6266	ENSCGOT00000024731.47
reg_6267	ENSCGOT00000047593.359
reg_6268	ENSCGOT00000025520.173988
reg_6269	ENSCGOT00000045071.819
reg_6270	ENSCGOT00000012046.186314
reg_6271	ENSCGOT00000025530.2872
reg_6271	ENSCGOT00000025530.57961
reg_6271	ENSCGOT00000025530.37080
reg_6271	ENSCGOT00000025530.81858
reg_6271	ENSCGOT00000025530.431916
reg_6271	ENSCGOT00000025530.140170
reg_6272	ENSCGOT00000059150.1690
reg_6273	ENSCGOT00000010768.893
reg_6273	ENSCGOT00000010762.893
reg_6273	ENSCGOT00000010773.893
reg_6273	ENSCGOT00000010784.893
reg_6274	ENSCGOT00000046787.3
reg_6275	ENSCGOT00000046859.3
reg_6275	ENSCGOT00000047169.3
reg_6275	ENSCGOT00000046762.3
reg_6275	ENSCGOT00000047081.3
reg_6275	ENSCGOT00000047147.3
reg_6275	ENSCGOT00000047130.3
reg_6275	ENSCGOT00000047222.3
reg_6276	ENSCGOT00000049316.94
reg_6276	ENSCGOT00000049294.94
reg_6276	ENSCGOT00000049337.94
reg_6276	ENSCGOT00000049338.94
reg_6276	ENSCGOT00000049298.94
reg_6276	ENSCGOT00000049248.94
reg_6276	ENSCGOT00000049241.94
reg_6277	ENSCGOT00000025811.3
reg_6278	ENSCGOT00000016700.3
reg_6278	ENSCGOT00000016698.3
reg_6278	ENSCGOT00000016712.3
reg_6278	ENSCGOT00000016721.3
reg_6278	ENSCGOT00000016716.3
reg_6279	ENSCGOT00000022329.3
reg_6279	ENSCGOT00000022296.3
reg_6279	ENSCGOT00000022304.3
reg_6279	ENSCGOT00000022221.3
reg_6280	ENSCGOT00000010266.62
reg_6281	ENSCGOT00000028344.1848219
reg_6281	ENSCGOT00000028344.2582455
reg_6282	ENSCGOT00000055017.3
reg_6282	ENSCGOT00000055015.3
reg_6282	ENSCGOT00000055013.3
reg_6283	ENSCGOT00000007838.3
reg_6283	ENSCGOT00000007848.3
reg_6283	ENSCGOT00000007882.3
reg_6283	ENSCGOT00000007858.3
reg_6283	ENSCGOT00000007866.3
reg_6283	ENSCGOT00000007875.3
reg_6283	ENSCGOT00000007824.3
reg_6284	ENSCGOT00000020592.574
reg_6284	ENSCGOT00000021035.574
reg_6284	ENSCGOT00000021170.574
reg_6284	ENSCGOT00000021042.574
reg_6284	ENSCGOT00000020871.574
reg_6285	ENSCGOT00000049099.1482933
reg_6285	ENSCGOT00000049099.1665766
reg_6285	ENSCGOT00000049099.1983587
reg_6285	ENSCGOT00000049099.1200809
reg_6285	ENSCGOT00000049099.1874730
reg_6285	ENSCGOT00000049099.1999996
reg_6285	ENSCGOT00000049099.1141090
reg_6285	ENSCGOT00000049099.2335983
reg_6285	ENSCGOT00000049099.2997926
reg_6285	ENSCGOT00000049099.1565817
reg_6286	ENSCGOT00000051986.58470
reg_6286	ENSCGOT00000051986.68541
reg_6286	ENSCGOT00000002510.138621
reg_6286	ENSCGOT00000051986.90431
reg_6286	ENSCGOT00000051989.95505
reg_6286	ENSCGOT00000002510.171628
reg_6287	ENSCGOT00000027080.47
reg_6288	ENSCGOT00000039223.69734
reg_6288	ENSCGOT00000039249.69734
reg_6288	ENSCGOT00000039251.69734
reg_6288	ENSCGOT00000039250.69734
reg_6288	ENSCGOT00000027070.47
reg_6289	ENSCGOT00000046458.94
reg_6289	ENSCGOT00000046497.94
reg_6289	ENSCGOT00000046575.94
reg_6289	ENSCGOT00000046362.94
reg_6289	ENSCGOT00000046456.94
reg_6289	ENSCGOT00000046593.94
reg_6289	ENSCGOT00000046368.94
reg_6290	ENSCGOT00000037731.47
reg_6290	ENSCGOT00000037604.47
reg_6290	ENSCGOT00000037449.47
reg_6290	ENSCGOT00000037501.47
reg_6290	ENSCGOT00000037765.47
reg_6291	ENSCGOT00000013445.90
reg_6291	ENSCGOT00000013449.90
reg_6291	ENSCGOT00000013434.90
reg_6292	ENSCGOT00000051309.3
reg_6293	ENSCGOT00000056469.4264
reg_6293	ENSCGOT00000056590.4264
reg_6293	ENSCGOT00000056480.4264
reg_6293	ENSCGOT00000056097.4264
reg_6293	ENSCGOT00000056551.4264
reg_6293	ENSCGOT00000056550.4264
reg_6293	ENSCGOT00000056450.4264
reg_6293	ENSCGOT00000056491.4264
reg_6293	ENSCGOT00000056530.4264
reg_6293	ENSCGOT00000056608.4264
reg_6294	ENSCGOT00000007899.3
reg_6295	ENSCGOT00000034533.3
reg_6295	ENSCGOT00000034352.3
reg_6295	ENSCGOT00000034534.3
reg_6295	ENSCGOT00000034547.3
reg_6295	ENSCGOT00000033919.3
reg_6295	ENSCGOT00000033930.3
reg_6295	ENSCGOT00000033914.3
reg_6295	ENSCGOT00000033926.3
reg_6295	ENSCGOT00000034552.3
reg_6295	ENSCGOT00000034166.3
reg_6296	ENSCGOT00000011358.976
reg_6296	ENSCGOT00000011340.976
reg_6296	ENSCGOT00000011510.976
reg_6296	ENSCGOT00000011069.976
reg_6296	ENSCGOT00000010728.976
reg_6296	ENSCGOT00000011480.976
reg_6296	ENSCGOT00000011311.976
reg_6296	ENSCGOT00000011705.976
reg_6296	ENSCGOT00000011643.976
reg_6296	ENSCGOT00000010675.976
reg_6297	ENSCGOT00000049332.359
reg_6297	ENSCGOT00000049310.359
reg_6297	ENSCGOT00000049357.359
reg_6298	ENSCGOT00000012412.3
reg_6299	ENSCGOT00000016749.3
reg_6299	ENSCGOT00000016743.3
reg_6299	ENSCGOT00000016740.3
reg_6300	ENSCGOT00000009835.458457
reg_6300	ENSCGOT00000009840.458457
reg_6301	ENSCGOT00000056077.3
reg_6301	ENSCGOT00000056067.3
reg_6301	ENSCGOT00000056060.3
reg_6301	ENSCGOT00000056074.3
reg_6302	ENSCGOT00000022045.182
reg_6302	ENSCGOT00000022016.182
reg_6302	ENSCGOT00000022041.182
reg_6303	ENSCGOT00000059161.70013
reg_6304	ENSCGOT00000035631.3
reg_6305	ENSCGOT00000034145.47
reg_6305	ENSCGOT00000034173.47
reg_6306	ENSCGOT00000026218.47
reg_6307	ENSCGOT00000036071.47
reg_6307	ENSCGOT00000035979.47
reg_6307	ENSCGOT00000035897.47
reg_6307	ENSCGOT00000035936.47
reg_6307	ENSCGOT00000035911.47
reg_6307	ENSCGOT00000035886.47
reg_6308	ENSCGOT00000001189.1062
reg_6308	ENSCGOT00000001175.1062
reg_6308	ENSCGOT00000001162.1062
reg_6308	ENSCGOT00000001186.1062
reg_6309	ENSCGOT00000016474.3
reg_6309	ENSCGOT00000016478.3
reg_6309	ENSCGOT00000016462.3
reg_6309	ENSCGOT00000016469.3
reg_6309	ENSCGOT00000016533.3
reg_6309	ENSCGOT00000016532.3
reg_6309	ENSCGOT00000016654.3
reg_6309	ENSCGOT00000016476.3
reg_6309	ENSCGOT00000016519.3
reg_6309	ENSCGOT00000016488.3
reg_6310	ENSCGOT00000044849.3
reg_6310	ENSCGOT00000044851.3
reg_6310	ENSCGOT00000005018.1702997
reg_6311	ENSCGOT00000017095.402373
reg_6312	ENSCGOT00000017018.3
reg_6313	ENSCGOT00000014808.471
reg_6313	ENSCGOT00000014811.471
reg_6314	ENSCGOT00000048350.3
reg_6314	ENSCGOT00000048378.3
reg_6314	ENSCGOT00000048355.3
reg_6314	ENSCGOT00000048381.3
reg_6315	ENSCGOT00000025520.154583
reg_6316	ENSCGOT00000025822.24109
reg_6316	ENSCGOT00000025827.24109
reg_6317	ENSCGOT00000053218.3
reg_6318	ENSCGOT00000002169.2016
reg_6318	ENSCGOT00000002160.2016
reg_6318	ENSCGOT00000002163.2016
reg_6319	ENSCGOT00000056654.866
reg_6320	ENSCGOT00000049099.2239410
reg_6320	ENSCGOT00000049099.2169673
reg_6320	ENSCGOT00000049099.2114198
reg_6321	ENSCGOT00000028697.3
reg_6321	ENSCGOT00000028548.3
reg_6321	ENSCGOT00000028630.3
reg_6321	ENSCGOT00000028666.3
reg_6322	ENSCGOT00000002510.125885
reg_6322	ENSCGOT00000002511.16301
reg_6322	ENSCGOT00000002510.34691
reg_6322	ENSCGOT00000002511.30420
reg_6323	ENSCGOT00000035834.3
reg_6323	ENSCGOT00000035786.3
reg_6323	ENSCGOT00000036146.3
reg_6323	ENSCGOT00000036199.3
reg_6323	ENSCGOT00000036079.3
reg_6324	ENSCGOT00000016662.893
reg_6324	ENSCGOT00000016657.893
reg_6325	ENSCGOT00000041412.62
reg_6325	ENSCGOT00000042348.62
reg_6325	ENSCGOT00000042328.62
reg_6325	ENSCGOT00000042258.62
reg_6325	ENSCGOT00000042059.62
reg_6326	ENSCGOT00000057967.3
reg_6326	ENSCGOT00000057960.3
reg_6326	ENSCGOT00000058017.3
reg_6326	ENSCGOT00000057951.3
reg_6326	ENSCGOT00000057978.3
reg_6326	ENSCGOT00000057836.3
reg_6326	ENSCGOT00000057858.3
reg_6326	ENSCGOT00000057832.3
reg_6326	ENSCGOT00000057917.3
reg_6326	ENSCGOT00000057753.3
reg_6327	ENSCGOT00000035936.163
reg_6327	ENSCGOT00000035886.163
reg_6327	ENSCGOT00000035911.163
reg_6327	ENSCGOT00000036071.163
reg_6327	ENSCGOT00000035897.163
reg_6327	ENSCGOT00000035979.163
reg_6328	ENSCGOT00000036141.3
reg_6329	ENSCGOT00000047952.94
reg_6329	ENSCGOT00000047984.94
reg_6330	ENSCGOT00000002133.1226
reg_6331	ENSCGOT00000046642.94
reg_6331	ENSCGOT00000046643.94
reg_6331	ENSCGOT00000047189.94
reg_6331	ENSCGOT00000047746.94
reg_6331	ENSCGOT00000047188.94
reg_6331	ENSCGOT00000047749.94
reg_6331	ENSCGOT00000047607.94
reg_6331	ENSCGOT00000047762.94
reg_6331	ENSCGOT00000047755.94
reg_6331	ENSCGOT00000047258.94
reg_6332	ENSCGOT00000051818.3
reg_6332	ENSCGOT00000051830.3
reg_6332	ENSCGOT00000051826.3
reg_6332	ENSCGOT00000051739.3
reg_6332	ENSCGOT00000051821.3
reg_6332	ENSCGOT00000051803.3
reg_6333	ENSCGOT00000009837.1452589
reg_6334	ENSCGOT00000044519.3
reg_6335	ENSCGOT00000048152.1814171
reg_6336	ENSCGOT00000030445.47
reg_6336	ENSCGOT00000030517.47
reg_6336	ENSCGOT00000030477.47
reg_6336	ENSCGOT00000030530.47
reg_6336	ENSCGOT00000030420.47
reg_6336	ENSCGOT00000030450.47
reg_6337	ENSCGOT00000022188.47
reg_6337	ENSCGOT00000022185.47
reg_6338	ENSCGOT00000021078.2703
reg_6338	ENSCGOT00000021264.2703
reg_6338	ENSCGOT00000021068.2703
reg_6338	ENSCGOT00000021241.2703
reg_6338	ENSCGOT00000021223.2703
reg_6338	ENSCGOT00000021141.2703
reg_6338	ENSCGOT00000021090.2703
reg_6338	ENSCGOT00000021191.2703
reg_6338	ENSCGOT00000021215.2703
reg_6338	ENSCGOT00000021219.2703
reg_6339	ENSCGOT00000017095.3
reg_6339	ENSCGOT00000017099.3
reg_6340	ENSCGOT00000015405.3
reg_6340	ENSCGOT00000015456.3
reg_6340	ENSCGOT00000015408.3
reg_6340	ENSCGOT00000015562.3
reg_6340	ENSCGOT00000015599.3
reg_6340	ENSCGOT00000015626.3
reg_6340	ENSCGOT00000015574.3
reg_6340	ENSCGOT00000015618.3
reg_6340	ENSCGOT00000015620.3
reg_6340	ENSCGOT00000015642.3
reg_6341	ENSCGOT00000012174.1573
reg_6341	ENSCGOT00000012119.1573
reg_6341	ENSCGOT00000012142.1573
reg_6341	ENSCGOT00000012087.1573
reg_6341	ENSCGOT00000012183.1573
reg_6341	ENSCGOT00000012173.1573
reg_6342	ENSCGOT00000021207.90
reg_6342	ENSCGOT00000021184.90
reg_6342	ENSCGOT00000021225.90
reg_6342	ENSCGOT00000021233.90
reg_6342	ENSCGOT00000021365.90
reg_6342	ENSCGOT00000021194.90
reg_6342	ENSCGOT00000021321.90
reg_6343	ENSCGOT00000034513.3
reg_6343	ENSCGOT00000034526.3
reg_6344	ENSCGOT00000001175.1061
reg_6344	ENSCGOT00000001186.1061
reg_6344	ENSCGOT00000001162.1061
reg_6344	ENSCGOT00000001189.1061
reg_6345	ENSCGOT00000045133.3
reg_6345	ENSCGOT00000045102.3
reg_6345	ENSCGOT00000045202.3
reg_6345	ENSCGOT00000045143.3
reg_6345	ENSCGOT00000045112.3
reg_6345	ENSCGOT00000045191.3
reg_6345	ENSCGOT00000045186.3
reg_6346	ENSCGOT00000023170.3
reg_6346	ENSCGOT00000023172.3
reg_6347	ENSCGOT00000013391.90
reg_6347	ENSCGOT00000013414.90
reg_6347	ENSCGOT00000013361.90
reg_6347	ENSCGOT00000013266.90
reg_6347	ENSCGOT00000013287.90
reg_6347	ENSCGOT00000013302.90
reg_6348	ENSCGOT00000048529.3
reg_6348	ENSCGOT00000048429.3
reg_6348	ENSCGOT00000048489.3
reg_6348	ENSCGOT00000048470.3
reg_6348	ENSCGOT00000048418.3
reg_6349	ENSCGOT00000053218.2608
reg_6350	ENSCGOT00000047252.3
reg_6350	ENSCGOT00000047253.3
reg_6351	ENSCGOT00000023195.3
reg_6352	ENSCGOT00000056637.62
reg_6353	ENSCGOT00000020839.3
reg_6353	ENSCGOT00000020895.3
reg_6354	ENSCGOT00000027030.3
reg_6354	ENSCGOT00000027046.3
reg_6354	ENSCGOT00000027049.3
reg_6355	ENSCGOT00000019736.62
reg_6355	ENSCGOT00000019794.62
reg_6356	ENSCGOT00000002511.6342
reg_6356	ENSCGOT00000002510.142095
reg_6356	ENSCGOT00000002510.39229
reg_6356	ENSCGOT00000002510.84653
reg_6356	ENSCGOT00000002511.3925
reg_6357	ENSCGOT00000001478.371036
reg_6358	ENSCGOT00000052326.3
reg_6359	ENSCGOT00000019449.90
reg_6359	ENSCGOT00000019445.90
reg_6359	ENSCGOT00000019434.90
reg_6360	ENSCGOT00000009818.3
reg_6360	ENSCGOT00000009813.3
reg_6360	ENSCGOT00000009810.3
reg_6361	ENSCGOT00000030838.47
reg_6361	ENSCGOT00000030820.47
reg_6361	ENSCGOT00000030853.47
reg_6362	ENSCGOT00000025834.3
reg_6363	ENSCGOT00000015459.3
reg_6363	ENSCGOT00000015483.3
reg_6363	ENSCGOT00000015495.3
reg_6364	ENSCGOT00000024349.917
reg_6364	ENSCGOT00000024414.917
reg_6364	ENSCGOT00000024445.917
reg_6365	ENSCGOT00000025245.47
reg_6365	ENSCGOT00000025257.47
reg_6366	ENSCGOT00000049236.569
reg_6366	ENSCGOT00000049187.569
reg_6366	ENSCGOT00000049160.569
reg_6366	ENSCGOT00000049203.569
reg_6366	ENSCGOT00000049270.569
reg_6367	ENSCGOT00000048061.359
reg_6367	ENSCGOT00000048048.359
reg_6367	ENSCGOT00000048055.359
reg_6367	ENSCGOT00000048077.359
reg_6368	ENSCGOT00000037501.163
reg_6368	ENSCGOT00000037731.163
reg_6369	ENSCGOT00000009717.3
reg_6369	ENSCGOT00000009585.3
reg_6369	ENSCGOT00000011389.3
reg_6369	ENSCGOT00000010807.3
reg_6369	ENSCGOT00000009720.3
reg_6369	ENSCGOT00000009794.3
reg_6369	ENSCGOT00000011185.3
reg_6369	ENSCGOT00000011477.3
reg_6369	ENSCGOT00000009647.3
reg_6370	ENSCGOT00000007913.3
reg_6370	ENSCGOT00000007924.3
reg_6370	ENSCGOT00000007918.3
reg_6371	ENSCGOT00000055634.3
reg_6371	ENSCGOT00000055661.3
reg_6371	ENSCGOT00000055637.3
reg_6371	ENSCGOT00000055650.3
reg_6371	ENSCGOT00000055632.3
reg_6371	ENSCGOT00000055622.3
reg_6372	ENSCGOT00000027796.796
reg_6372	ENSCGOT00000027769.796
reg_6373	ENSCGOT00000057008.1595
reg_6373	ENSCGOT00000057005.1595
reg_6373	ENSCGOT00000056937.1595
reg_6373	ENSCGOT00000056976.1595
reg_6373	ENSCGOT00000057024.1595
reg_6373	ENSCGOT00000057015.1595
reg_6373	ENSCGOT00000056979.1595
reg_6373	ENSCGOT00000057034.1595
reg_6374	ENSCGOT00000009240.3
reg_6374	ENSCGOT00000009540.3
reg_6374	ENSCGOT00000008766.3
reg_6374	ENSCGOT00000009402.3
reg_6374	ENSCGOT00000009352.3
reg_6374	ENSCGOT00000009648.3
reg_6375	ENSCGOT00000010773.3
reg_6375	ENSCGOT00000010762.3
reg_6375	ENSCGOT00000010768.3
reg_6375	ENSCGOT00000010784.3
reg_6376	ENSCGOT00000000216.90
reg_6377	ENSCGOT00000048029.725
reg_6378	ENSCGOT00000050975.569
reg_6378	ENSCGOT00000050931.569
reg_6378	ENSCGOT00000050978.569
reg_6378	ENSCGOT00000050925.569
reg_6379	ENSCGOT00000007867.90
reg_6380	ENSCGOT00000046778.569
reg_6380	ENSCGOT00000021255.629639
reg_6381	ENSCGOT00000034687.3
reg_6382	ENSCGOT00000035021.3
reg_6382	ENSCGOT00000035062.3
reg_6382	ENSCGOT00000035026.3
reg_6383	ENSCGOT00000046362.819
reg_6383	ENSCGOT00000046497.819
reg_6383	ENSCGOT00000046458.819
reg_6383	ENSCGOT00000046368.819
reg_6383	ENSCGOT00000046593.819
reg_6383	ENSCGOT00000046575.819
reg_6383	ENSCGOT00000046456.819
reg_6384	ENSCGOT00000000203.90
reg_6385	ENSCGOT00000021383.34058
reg_6385	ENSCGOT00000021387.34058
reg_6386	ENSCGOT00000047063.3
reg_6386	ENSCGOT00000047369.3
reg_6386	ENSCGOT00000047055.3
reg_6386	ENSCGOT00000047120.3
reg_6386	ENSCGOT00000047438.3
reg_6386	ENSCGOT00000047233.3
reg_6387	ENSCGOT00000028179.1227
reg_6388	ENSCGOT00000033559.3
reg_6388	ENSCGOT00000033471.3
reg_6388	ENSCGOT00000033406.3
reg_6388	ENSCGOT00000033634.3
reg_6388	ENSCGOT00000033641.3
reg_6388	ENSCGOT00000033491.3
reg_6388	ENSCGOT00000033639.3
reg_6388	ENSCGOT00000033644.3
reg_6389	ENSCGOT00000008806.94
reg_6389	ENSCGOT00000009185.94
reg_6389	ENSCGOT00000009515.94
reg_6389	ENSCGOT00000009485.94
reg_6389	ENSCGOT00000009419.94
reg_6389	ENSCGOT00000008830.94
reg_6389	ENSCGOT00000009554.94
reg_6389	ENSCGOT00000009558.94
reg_6390	ENSCGOT00000045102.2346
reg_6390	ENSCGOT00000045143.2346
reg_6390	ENSCGOT00000045186.2346
reg_6390	ENSCGOT00000045191.2346
reg_6390	ENSCGOT00000045112.2346
reg_6390	ENSCGOT00000045202.2346
reg_6390	ENSCGOT00000045133.2346
reg_6391	ENSCGOT00000058689.62
reg_6391	ENSCGOT00000058725.62
reg_6391	ENSCGOT00000058610.62
reg_6392	ENSCGOT00000007901.3
reg_6393	ENSCGOT00000021272.2703
reg_6394	ENSCGOT00000041507.3
reg_6394	ENSCGOT00000041452.3
reg_6394	ENSCGOT00000041522.3
reg_6395	ENSCGOT00000022456.3
reg_6395	ENSCGOT00000022453.3
reg_6395	ENSCGOT00000022455.3
reg_6396	ENSCGOT00000014884.471
reg_6397	ENSCGOT00000016646.159657
reg_6397	ENSCGOT00000039443.62
reg_6398	ENSCGOT00000056644.866
reg_6398	ENSCGOT00000056647.866
reg_6399	ENSCGOT00000008615.31730
reg_6400	ENSCGOT00000050587.6993
reg_6400	ENSCGOT00000050580.6993
reg_6400	ENSCGOT00000050593.6993
reg_6400	ENSCGOT00000050598.6993
reg_6401	ENSCGOT00000009840.2838806
reg_6401	ENSCGOT00000009835.2838806
reg_6402	ENSCGOT00000002510.16301
reg_6402	ENSCGOT00000051986.49884
reg_6402	ENSCGOT00000002511.5028
reg_6402	ENSCGOT00000002511.47843
reg_6403	ENSCGOT00000052231.3
reg_6403	ENSCGOT00000052233.3
reg_6403	ENSCGOT00000052201.3
reg_6403	ENSCGOT00000052180.3
reg_6403	ENSCGOT00000052188.3
reg_6404	ENSCGOT00000025530.55907
reg_6405	ENSCGOT00000000944.90
reg_6405	ENSCGOT00000000926.90
reg_6406	ENSCGOT00000009686.3
reg_6406	ENSCGOT00000009677.3
reg_6407	ENSCGOT00000016978.3
reg_6407	ENSCGOT00000016974.3
reg_6408	ENSCGOT00000033821.3
reg_6408	ENSCGOT00000033826.3
reg_6409	ENSCGOT00000030517.163
reg_6409	ENSCGOT00000030420.163
reg_6409	ENSCGOT00000030445.163
reg_6409	ENSCGOT00000030450.163
reg_6409	ENSCGOT00000030530.163
reg_6409	ENSCGOT00000030477.163
reg_6410	ENSCGOT00000047949.3
reg_6410	ENSCGOT00000048026.3
reg_6410	ENSCGOT00000048018.3
reg_6411	ENSCGOT00000050559.6993
reg_6412	ENSCGOT00000033759.423806
reg_6413	ENSCGOT00000056530.62
reg_6413	ENSCGOT00000056450.62
reg_6413	ENSCGOT00000056608.62
reg_6413	ENSCGOT00000056480.62
reg_6413	ENSCGOT00000056469.62
reg_6413	ENSCGOT00000056550.62
reg_6413	ENSCGOT00000056491.62
reg_6413	ENSCGOT00000056551.62
reg_6413	ENSCGOT00000056590.62
reg_6413	ENSCGOT00000056097.62
reg_6414	ENSCGOT00000017897.3
reg_6415	ENSCGOT00000002984.3
reg_6416	ENSCGOT00000006424.47
reg_6416	ENSCGOT00000006428.47
reg_6416	ENSCGOT00000006306.47
reg_6416	ENSCGOT00000006417.47
reg_6416	ENSCGOT00000006299.47
reg_6417	ENSCGOT00000016033.3
reg_6417	ENSCGOT00000016050.3
reg_6417	ENSCGOT00000016064.3
reg_6417	ENSCGOT00000016047.3
reg_6418	ENSCGOT00000021863.182
reg_6418	ENSCGOT00000021859.182
reg_6419	ENSCGOT00000035694.725
reg_6420	ENSCGOT00000054899.4264
reg_6420	ENSCGOT00000054913.4264
reg_6420	ENSCGOT00000054874.4264
reg_6420	ENSCGOT00000054879.4264
reg_6420	ENSCGOT00000054897.4264
reg_6421	ENSCGOT00000034915.3
reg_6422	ENSCGOT00000043700.3
reg_6422	ENSCGOT00000043726.3
reg_6422	ENSCGOT00000043771.3
reg_6422	ENSCGOT00000043773.3
reg_6423	ENSCGOT00000006605.283929
reg_6424	ENSCGOT00000002976.3
reg_6425	ENSCGOT00000018133.42360
reg_6426	ENSCGOT00000057169.1085
reg_6426	ENSCGOT00000057167.1085
reg_6427	ENSCGOT00000019277.62
reg_6427	ENSCGOT00000019270.62
reg_6427	ENSCGOT00000019267.62
reg_6428	ENSCGOT00000042992.3
reg_6428	ENSCGOT00000042996.3
reg_6429	ENSCGOT00000045071.94
reg_6430	ENSCGOT00000009854.3
reg_6430	ENSCGOT00000009879.3
reg_6430	ENSCGOT00000009910.3
reg_6430	ENSCGOT00000009914.3
reg_6431	ENSCGOT00000051986.88053
reg_6431	ENSCGOT00000051986.109095
reg_6431	ENSCGOT00000051986.69641
reg_6431	ENSCGOT00000051986.65365
