# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
119932at7898	Duplicated	NC_047117_RagTag	23110544	23129150	-	959	168	https://v10-1.orthodb.org/?query=119932at7898	Meiotic nuclear division protein 1 homolog
119977at7898	Complete	NC_047124_RagTag	3372364	3401568	-	691	133	https://v10-1.orthodb.org/?query=119977at7898	Insulin-like
120040at7898	Complete	NC_047104_RagTag	154248084	154275549	+	847	157	https://v10-1.orthodb.org/?query=120040at7898	cysteine and glycine-rich protein 3
120088at7898	Complete	NC_047104_RagTag	4607752	4621327	-	668	159	https://v10-1.orthodb.org/?query=120088at7898	TIMELESS-interacting protein
120150at7898	Complete	NC_047107_RagTag	9556849	9572226	+	822	159	https://v10-1.orthodb.org/?query=120150at7898	Gonadal family
120168at7898	Complete	NC_047104_RagTag	93041881	93054663	-	993	198	https://v10-1.orthodb.org/?query=120168at7898	Ribosomal protein L13e
120169at7898	Complete	NC_047105_RagTag	72215129	72216902	+	499	128	https://v10-1.orthodb.org/?query=120169at7898	von Hippel-Lindau disease tumour suppressor, alpha domain
120202at7898	Duplicated	ptg002185l_RagTag	885112	888968	+	742	216	https://v10-1.orthodb.org/?query=120202at7898	protein C21orf2
120202at7898	Duplicated	NC_047114_RagTag	54609495	54613360	+	742	216	https://v10-1.orthodb.org/?query=120202at7898	protein C21orf2
120216at7898	Duplicated	NC_047104_RagTag	97898197	97927288	+	830	143	https://v10-1.orthodb.org/?query=120216at7898	Zinc finger, LIM-type
120216at7898	Duplicated	NC_047104_RagTag	98219266	98247048	+	830	143	https://v10-1.orthodb.org/?query=120216at7898	Zinc finger, LIM-type
120238at7898	Complete	NC_047114_RagTag	1669729	1685205	+	624	142	https://v10-1.orthodb.org/?query=120238at7898	succinate dehydrogenase cytochrome b560 subunit, mitochondrial
120265at7898	Complete	NC_047113_RagTag	54840475	54845544	-	618	145	https://v10-1.orthodb.org/?query=120265at7898	Pituitary tumor-transforming 1
120332at7898	Complete	NC_047121_RagTag	69426169	69435311	-	653	200	https://v10-1.orthodb.org/?query=120332at7898	glutamate-rich protein 1
120440at7898	Complete	NC_047107_RagTag	104246362	104254022	+	786	146	https://v10-1.orthodb.org/?query=120440at7898	Peptidyl-prolyl cis-trans isomerase
120503at7898	Duplicated	NC_047111_RagTag	92433262	92436071	-	970	172	https://v10-1.orthodb.org/?query=120503at7898	Homeobox domain
120503at7898	Duplicated	NC_047111_RagTag	93289885	93292729	-	963	172	https://v10-1.orthodb.org/?query=120503at7898	Homeobox domain
120510at7898	Complete	NC_047119_RagTag	35256979	35271347	+	923	200	https://v10-1.orthodb.org/?query=120510at7898	WW domain-binding protein 1-like
120540at7898	Complete	NC_047119_RagTag	25144005	25150362	-	754	142	https://v10-1.orthodb.org/?query=120540at7898	nucleoredoxin-like protein 2
120581at7898	Complete	NC_047104_RagTag	136932605	136983269	-	891	165	https://v10-1.orthodb.org/?query=120581at7898	LysM domain
120644at7898	Duplicated	NC_047111_RagTag	26168983	26180415	-	595	152	https://v10-1.orthodb.org/?query=120644at7898	Ribosome biogenesis protein Nop16
120644at7898	Duplicated	ptg004327l_RagTag	9324	18131	+	592	152	https://v10-1.orthodb.org/?query=120644at7898	Ribosome biogenesis protein Nop16
120668at7898	Complete	NC_047110_RagTag	71240410	71253239	+	865	153	https://v10-1.orthodb.org/?query=120668at7898	COMM domain
120688at7898	Complete	NC_047114_RagTag	9299067	9307720	-	915	184	https://v10-1.orthodb.org/?query=120688at7898	STARD3 N-terminal like
12069at7898	Complete	NC_047107_RagTag	54737723	54800204	+	4816	1000	https://v10-1.orthodb.org/?query=12069at7898	CLU domain
120762at7898	Duplicated	NC_047120_RagTag	69433627	69440213	+	1024	184	https://v10-1.orthodb.org/?query=120762at7898	phosphatidylinositol-glycan biosynthesis class F protein
120762at7898	Duplicated	ptg000965l_RagTag	3957	10213	-	1024	184	https://v10-1.orthodb.org/?query=120762at7898	phosphatidylinositol-glycan biosynthesis class F protein
120803at7898	Complete	NC_047113_RagTag	31292487	31298484	+	776	137	https://v10-1.orthodb.org/?query=120803at7898	nudC domain-containing protein 2
120813at7898	Complete	NC_047104_RagTag	3911652	3913352	+	798	121	https://v10-1.orthodb.org/?query=120813at7898	Ribosomal protein L11, C-terminal
120849at7898	Complete	NC_047103_RagTag	132027815	132029568	-	781	154	https://v10-1.orthodb.org/?query=120849at7898	Gemini of Cajal bodies-associated protein 8
120870at7898	Complete	NC_047118_RagTag	62434563	62435166	-	577	125	https://v10-1.orthodb.org/?query=120870at7898	Zinc finger, RING-type
120916at7898	Complete	NC_047121_RagTag	68667229	68678044	-	775	151	https://v10-1.orthodb.org/?query=120916at7898	protein archease
120918at7898	Complete	NC_047113_RagTag	48657277	48685958	+	713	122	https://v10-1.orthodb.org/?query=120918at7898	UDP-N-acetylglucosamine transferase subunit ALG13 homolog
120952at7898	Duplicated	NW_022986237_RagTag	1254027	1256945	-	698	150	https://v10-1.orthodb.org/?query=120952at7898	RWD domain
120952at7898	Duplicated	NW_022986237_RagTag	2261827	2264746	-	705	150	https://v10-1.orthodb.org/?query=120952at7898	RWD domain
120998at7898	Complete	ptg000262l_RagTag	1479755	1999555	-	1441	263	https://v10-1.orthodb.org/?query=120998at7898	Tetraspanin
121111at7898	Duplicated	NC_047105_RagTag	83028442	83032017	+	728	135	https://v10-1.orthodb.org/?query=121111at7898	protein SYS1 homolog
121111at7898	Duplicated	NC_047105_RagTag	74695618	74699210	-	728	135	https://v10-1.orthodb.org/?query=121111at7898	protein SYS1 homolog
121154at7898	Complete	NC_047121_RagTag	82448528	82450517	-	456	111	https://v10-1.orthodb.org/?query=121154at7898	Iron-sulfur cluster assembly 2
12117at7898	Complete	NC_047106_RagTag	130100780	130159613	+	5322	928	https://v10-1.orthodb.org/?query=12117at7898	Zinc finger C2H2-type
121198at7898	Complete	NC_047113_RagTag	27013568	27040957	-	554	170	https://v10-1.orthodb.org/?query=121198at7898	Nuclear MIS12/MIND complex subunit PMF1/Nnf1
121209at7898	Complete	NC_047105_RagTag	45121990	45148792	+	608	150	https://v10-1.orthodb.org/?query=121209at7898	protein FAM210B
121252at7898	Complete	NC_047107_RagTag	84581178	84711928	-	654	182	https://v10-1.orthodb.org/?query=121252at7898	COMM domain
121263at7898	Complete	NC_047117_RagTag	88693009	88704396	+	752	171	https://v10-1.orthodb.org/?query=121263at7898	Phospholipase D-like domain
121271at7898	Complete	NC_047106_RagTag	27579740	27617028	+	705	185	https://v10-1.orthodb.org/?query=121271at7898	Myeloid leukemia factor
121320at7898	Complete	NC_047119_RagTag	25174229	25189352	+	583	122	https://v10-1.orthodb.org/?query=121320at7898	EGF-like, conserved site
121355at7898	Duplicated	NC_047108_RagTag	98853607	98855367	+	668	149	https://v10-1.orthodb.org/?query=121355at7898	Transcription factor CBF/NF-Y/archaeal histone domain
121355at7898	Duplicated	NC_047108_RagTag	99839108	99840867	+	668	149	https://v10-1.orthodb.org/?query=121355at7898	Transcription factor CBF/NF-Y/archaeal histone domain
121382at7898	Complete	NC_047123_RagTag	34499665	34506002	+	810	333	https://v10-1.orthodb.org/?query=121382at7898	Cep57 centrosome localisation domain
121394at7898	Duplicated	NC_047121_RagTag	49915523	49916399	-	1103	247	https://v10-1.orthodb.org/?query=121394at7898	Target SNARE coiled-coil homology domain
121394at7898	Duplicated	NC_047104_RagTag	134435300	134436176	-	1100	247	https://v10-1.orthodb.org/?query=121394at7898	Target SNARE coiled-coil homology domain
1213at7898	Complete	NC_047121_RagTag	55644694	55690320	-	8956	2018	https://v10-1.orthodb.org/?query=1213at7898	Phosphatidylinositol 3-/4-kinase, catalytic domain
12144at7898	Duplicated	NC_047111_RagTag	107535969	107580990	+	5111	993	https://v10-1.orthodb.org/?query=12144at7898	Integrator complex subunit 2
12144at7898	Duplicated	NC_047111_RagTag	106980712	107026510	+	5108	993	https://v10-1.orthodb.org/?query=12144at7898	Integrator complex subunit 2
121451at7898	Duplicated	ptg001634l_RagTag	15067	18957	-	1225	237	https://v10-1.orthodb.org/?query=121451at7898	U1 small nuclear ribonucleoprotein A
121451at7898	Duplicated	NC_047106_RagTag	101968768	101972671	+	1220	237	https://v10-1.orthodb.org/?query=121451at7898	U1 small nuclear ribonucleoprotein A
121501at7898	Duplicated	NC_047119_RagTag	43012234	43019152	+	818	150	https://v10-1.orthodb.org/?query=121501at7898	Sorting nexin 24
121501at7898	Duplicated	NC_047119_RagTag	41276673	41283601	+	818	150	https://v10-1.orthodb.org/?query=121501at7898	Sorting nexin 24
121503at7898	Complete	NC_047123_RagTag	7019863	7046020	-	838	167	https://v10-1.orthodb.org/?query=121503at7898	protein Mpv17
121539at7898	Complete	NC_047124_RagTag	16362147	16370594	+	992	182	https://v10-1.orthodb.org/?query=121539at7898	SIKE family
121548at7898	Complete	NC_047110_RagTag	124840031	124846980	-	740	201	https://v10-1.orthodb.org/?query=121548at7898	Spindle and kinetochore-associated protein 1
12156at7898	Duplicated	NC_047111_RagTag	85021063	85072035	+	4635	967	https://v10-1.orthodb.org/?query=12156at7898	Rab-GTPase-TBC domain
12156at7898	Duplicated	ptg004015l_RagTag	8132	54704	+	4633	967	https://v10-1.orthodb.org/?query=12156at7898	Rab-GTPase-TBC domain
121575at7898	Complete	NC_047104_RagTag	71011766	71013935	+	521	134	https://v10-1.orthodb.org/?query=121575at7898	EF-hand domain
121580at7898	Complete	NC_047120_RagTag	89321910	89327981	-	609	137	https://v10-1.orthodb.org/?query=121580at7898	Vitamin K epoxide reductase
121663at7898	Complete	NC_047105_RagTag	105779174	105797061	-	664	124	https://v10-1.orthodb.org/?query=121663at7898	transmembrane protein 128
121672at7898	Complete	NC_047124_RagTag	24183991	24187345	-	686	151	https://v10-1.orthodb.org/?query=121672at7898	CGI121/TPRKB
121682at7898	Complete	NC_047114_RagTag	1242318	1253254	+	493	149	https://v10-1.orthodb.org/?query=121682at7898	protein PIH1D3
121884at7898	Complete	NC_047108_RagTag	112503876	112508496	+	708	135	https://v10-1.orthodb.org/?query=121884at7898	Transcription initiation factor TFIID, 23-30kDa subunit
121894at7898	Duplicated	NC_047104_RagTag	26961895	26967765	-	623	136	https://v10-1.orthodb.org/?query=121894at7898	Ribosomal protein S11
121894at7898	Duplicated	NC_047104_RagTag	25637619	25643442	-	623	136	https://v10-1.orthodb.org/?query=121894at7898	Ribosomal protein S11
12190at7898	Complete	NC_047110_RagTag	119067392	119275589	+	5222	905	https://v10-1.orthodb.org/?query=12190at7898	Zinc finger C2H2-type
121971at7898	Complete	NC_047105_RagTag	17637035	17654326	-	563	128	https://v10-1.orthodb.org/?query=121971at7898	Type-1 angiotensin II receptor-associated protein
122037at7898	Complete	NC_047104_RagTag	133285562	133288037	+	637	134	https://v10-1.orthodb.org/?query=122037at7898	dual specificity protein phosphatase 23
12208at7898	Complete	NC_047116_RagTag	16165451	16229469	-	5105	985	https://v10-1.orthodb.org/?query=12208at7898	Rab-GTPase-TBC domain
1220at7898	Complete	NC_047106_RagTag	109600677	109643843	+	5872	1288	https://v10-1.orthodb.org/?query=1220at7898	Breast cancer type 2 susceptibility protein, helical domain
12210at7898	Complete	NC_047122_RagTag	55468057	55500532	+	3543	978	https://v10-1.orthodb.org/?query=12210at7898	Peroxisome biogenesis factor 1, N-terminal, alpha/beta
122116at7898	Complete	NC_047121_RagTag	74490605	74492218	-	610	173	https://v10-1.orthodb.org/?query=122116at7898	HAUS augmin-like complex subunit 2
12211at7898	Complete	NC_047114_RagTag	90502225	90535359	-	4830	1090	https://v10-1.orthodb.org/?query=12211at7898	Niemann-Pick C1, N-terminal
122122at7898	Complete	NC_047110_RagTag	126079309	126091823	-	632	184	https://v10-1.orthodb.org/?query=122122at7898	Fanconi anemia core complex-associated protein 24
122208at7898	Complete	NC_047110_RagTag	87889385	87895336	+	773	146	https://v10-1.orthodb.org/?query=122208at7898	kxDL motif-containing protein 1
122218at7898	Complete	NC_047115_RagTag	62773286	62783213	+	663	167	https://v10-1.orthodb.org/?query=122218at7898	cancer-related nucleoside-triphosphatase
122289at7898	Complete	NC_047104_RagTag	129874794	129879348	+	847	154	https://v10-1.orthodb.org/?query=122289at7898	transmembrane protein 208
122398at7898	Complete	ptg002721l_RagTag	147772	173157	+	683	143	https://v10-1.orthodb.org/?query=122398at7898	Adenine phosphoribosyltransferase
122416at7898	Duplicated	NC_047116_RagTag	38160896	38167408	-	886	157	https://v10-1.orthodb.org/?query=122416at7898	Myosin, light chain 1, alkali
122416at7898	Duplicated	NC_047116_RagTag	39455496	39461998	-	886	157	https://v10-1.orthodb.org/?query=122416at7898	Myosin, light chain 1, alkali
122499at7898	Duplicated	NC_047105_RagTag	11121142	11144482	+	918	147	https://v10-1.orthodb.org/?query=122499at7898	NUDIX hydrolase domain
122499at7898	Duplicated	NC_047105_RagTag	8930480	8955113	+	915	147	https://v10-1.orthodb.org/?query=122499at7898	NUDIX hydrolase domain
122554at7898	Duplicated	NC_047114_RagTag	48423867	48429139	-	626	122	https://v10-1.orthodb.org/?query=122554at7898	Membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein
122554at7898	Duplicated	NC_047114_RagTag	47759910	47764127	-	625	122	https://v10-1.orthodb.org/?query=122554at7898	Membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein
122559at7898	Duplicated	NC_047117_RagTag	41696055	41738457	+	714	120	https://v10-1.orthodb.org/?query=122559at7898	Zinc finger, RING-type
122559at7898	Duplicated	NC_047117_RagTag	40330155	40372505	+	714	120	https://v10-1.orthodb.org/?query=122559at7898	Zinc finger, RING-type
122590at7898	Duplicated	NC_047106_RagTag	73567766	73575057	-	878	167	https://v10-1.orthodb.org/?query=122590at7898	Translocon-associated protein subunit gamma
122590at7898	Duplicated	NC_047106_RagTag	73853031	73860285	-	878	167	https://v10-1.orthodb.org/?query=122590at7898	Translocon-associated protein subunit gamma
122660at7898	Complete	NC_047112_RagTag	19962946	19975958	+	758	132	https://v10-1.orthodb.org/?query=122660at7898	nuclear cap-binding protein subunit 2
122672at7898	Complete	NC_047107_RagTag	76744095	76776160	+	680	139	https://v10-1.orthodb.org/?query=122672at7898	NADH dehydrogenase 
122740at7898	Complete	NC_047118_RagTag	45929557	45930590	+	393	71	https://v10-1.orthodb.org/?query=122740at7898	protein BUD31 homolog
122747at7898	Complete	NC_047109_RagTag	66926914	66927280	-	509	114	https://v10-1.orthodb.org/?query=122747at7898	BolA protein
122828at7898	Complete	NC_047105_RagTag	46944670	46945760	-	1345	219	https://v10-1.orthodb.org/?query=122828at7898	DNA damage-inducible transcript 3 protein
122857at7898	Complete	NC_047112_RagTag	57354750	57365684	-	571	111	https://v10-1.orthodb.org/?query=122857at7898	RNA polymerase, Rpb8
122954at7898	Complete	NC_047107_RagTag	4717154	4734220	-	592	138	https://v10-1.orthodb.org/?query=122954at7898	Ribonuclease P/MRP protein subunit
12295at7898	Complete	NC_047107_RagTag	107906872	107972499	+	5905	1009	https://v10-1.orthodb.org/?query=12295at7898	Tensin phosphatase, C2 domain
122962at7898	Duplicated	NC_047123_RagTag	36075559	36079683	+	665	147	https://v10-1.orthodb.org/?query=122962at7898	nucleoside diphosphate kinase 6
122962at7898	Duplicated	ptg003392l_RagTag	231141	235485	+	665	147	https://v10-1.orthodb.org/?query=122962at7898	nucleoside diphosphate kinase 6
122989at7898	Duplicated	NC_047121_RagTag	86286576	86288612	-	961	170	https://v10-1.orthodb.org/?query=122989at7898	integrin beta-1-binding protein 1
122989at7898	Duplicated	NC_047121_RagTag	86586876	86588917	+	944	170	https://v10-1.orthodb.org/?query=122989at7898	integrin beta-1-binding protein 1
122989at7898	Duplicated	NC_047121_RagTag	86351233	86353274	+	944	170	https://v10-1.orthodb.org/?query=122989at7898	integrin beta-1-binding protein 1
123003at7898	Complete	NC_047124_RagTag	26963622	26970061	-	974	184	https://v10-1.orthodb.org/?query=123003at7898	Zinc finger, CCHC-type
123040at7898	Complete	NC_047104_RagTag	111536722	111541273	-	717	115	https://v10-1.orthodb.org/?query=123040at7898	thioredoxin-like protein 4B
123053at7898	Complete	NC_047110_RagTag	4669565	4687366	-	626	128	https://v10-1.orthodb.org/?query=123053at7898	MIP18 family-like
123076at7898	Complete	NC_047109_RagTag	135083874	135092277	-	507	130	https://v10-1.orthodb.org/?query=123076at7898	thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 3
123126at7898	Duplicated	ptg002307l_RagTag	34646	51252	+	708	137	https://v10-1.orthodb.org/?query=123126at7898	CAP domain
123126at7898	Duplicated	NC_047109_RagTag	100542034	100558456	-	708	137	https://v10-1.orthodb.org/?query=123126at7898	CAP domain
123149at7898	Complete	NC_047123_RagTag	41382020	41392411	+	702	152	https://v10-1.orthodb.org/?query=123149at7898	Transmembrane protein 244
123172at7898	Duplicated	NC_047106_RagTag	22954374	22963815	-	622	128	https://v10-1.orthodb.org/?query=123172at7898	Transmembrane protein 160
123172at7898	Duplicated	NC_047106_RagTag	20907525	20915921	-	622	128	https://v10-1.orthodb.org/?query=123172at7898	Transmembrane protein 160
123197at7898	Duplicated	NC_047106_RagTag	10583499	10590734	-	857	194	https://v10-1.orthodb.org/?query=123197at7898	protein C3orf33 homolog isoform X1
123197at7898	Duplicated	NC_047106_RagTag	10728808	10736360	-	854	194	https://v10-1.orthodb.org/?query=123197at7898	protein C3orf33 homolog isoform X1
123204at7898	Complete	NC_047108_RagTag	70927501	70936621	+	489	124	https://v10-1.orthodb.org/?query=123204at7898	BIR repeat
123220at7898	Complete	NC_047122_RagTag	2702148	2722563	+	522	104	https://v10-1.orthodb.org/?query=123220at7898	Snapin/Pallidin/Snn1
123296at7898	Duplicated	ptg004302l_RagTag	8785	20147	+	635	138	https://v10-1.orthodb.org/?query=123296at7898	calmodulin-like protein 4
123296at7898	Duplicated	NC_047104_RagTag	155087358	155098684	-	635	138	https://v10-1.orthodb.org/?query=123296at7898	calmodulin-like protein 4
12338at7898	Complete	NC_047113_RagTag	41962900	42033275	-	5457	1067	https://v10-1.orthodb.org/?query=12338at7898	Immunoglobulin
123421at7898	Complete	NC_047103_RagTag	157002444	157014856	+	636	127	https://v10-1.orthodb.org/?query=123421at7898	Glucagon/GIP/secretin/VIP
12342at7898	Complete	NC_047106_RagTag	22313262	22340013	+	4694	929	https://v10-1.orthodb.org/?query=12342at7898	ubiquitin conjugation factor E4 A
123447at7898	Complete	NC_047121_RagTag	84050385	84051159	-	980	187	https://v10-1.orthodb.org/?query=123447at7898	protein FAM181A
12350at7898	Complete	NC_047106_RagTag	98985442	99046743	+	5217	1113	https://v10-1.orthodb.org/?query=12350at7898	SMCs flexible hinge
123608at7898	Duplicated	NC_047111_RagTag	65421909	65438194	+	596	161	https://v10-1.orthodb.org/?query=123608at7898	regulatory factor X-associated protein
123608at7898	Duplicated	NC_047111_RagTag	65264492	65277736	+	596	161	https://v10-1.orthodb.org/?query=123608at7898	regulatory factor X-associated protein
123631at7898	Complete	NC_047115_RagTag	40167763	40177840	-	623	135	https://v10-1.orthodb.org/?query=123631at7898	MORN motif
123675at7898	Complete	NC_047118_RagTag	18722627	18725101	-	613	149	https://v10-1.orthodb.org/?query=123675at7898	Small GTPase superfamily, ARF/SAR type
12367at7898	Duplicated	NC_047106_RagTag	42194917	42206607	-	2228	844	https://v10-1.orthodb.org/?query=12367at7898	Gem (nuclear organelle) associated protein 4
12367at7898	Duplicated	NC_047106_RagTag	41552652	41564375	-	2219	844	https://v10-1.orthodb.org/?query=12367at7898	Gem (nuclear organelle) associated protein 4
123700at7898	Duplicated	NC_047107_RagTag	63785841	63789564	+	444	117	https://v10-1.orthodb.org/?query=123700at7898	Peptide chain release factor class I/class II
123700at7898	Duplicated	NC_047107_RagTag	63748776	63749322	+	439	117	https://v10-1.orthodb.org/?query=123700at7898	Peptide chain release factor class I/class II
123755at7898	Complete	NC_047125_RagTag	65529582	65544394	+	750	136	https://v10-1.orthodb.org/?query=123755at7898	Oligosaccharyltransferase complex subunit
123818at7898	Complete	NC_047118_RagTag	32424642	32428670	-	810	176	https://v10-1.orthodb.org/?query=123818at7898	kinetochore protein Spc24
123835at7898	Complete	NC_047112_RagTag	21245964	21250310	-	617	156	https://v10-1.orthodb.org/?query=123835at7898	Protein of unknown function DUF4660
123839at7898	Complete	NC_047109_RagTag	128588463	128600171	-	661	187	https://v10-1.orthodb.org/?query=123839at7898	Zinc finger, MIZ-type
123912at7898	Complete	NC_047107_RagTag	58882072	58889275	-	857	148	https://v10-1.orthodb.org/?query=123912at7898	Peroxisomal membrane protein 2
123914at7898	Complete	NC_047103_RagTag	129080500	129108629	-	574	137	https://v10-1.orthodb.org/?query=123914at7898	coiled-coil domain-containing protein 28A
124008at7898	Complete	NC_047106_RagTag	27621772	27623277	-	630	140	https://v10-1.orthodb.org/?query=124008at7898	Mediator complex, subunit Med29, metazoa
124022at7898	Complete	NC_047109_RagTag	91973985	91981742	-	781	148	https://v10-1.orthodb.org/?query=124022at7898	TCF3 fusion partner
124058at7898	Duplicated	NC_047113_RagTag	50168937	50176465	+	727	129	https://v10-1.orthodb.org/?query=124058at7898	PDZ domain
124058at7898	Duplicated	NC_047113_RagTag	49660784	49668390	+	727	129	https://v10-1.orthodb.org/?query=124058at7898	PDZ domain
124088at7898	Complete	NC_047116_RagTag	24749517	24758376	+	634	124	https://v10-1.orthodb.org/?query=124088at7898	Trafficking protein particle complex subunit 2
124143at7898	Complete	NC_047103_RagTag	55343918	55359310	+	501	129	https://v10-1.orthodb.org/?query=124143at7898	Biogenesis of lysosome-related organelles complex 1 subunit 5
124200at7898	Complete	NC_047122_RagTag	50656022	50664161	-	676	188	https://v10-1.orthodb.org/?query=124200at7898	Biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino
124201at7898	Complete	NC_047107_RagTag	56432361	56440046	+	863	189	https://v10-1.orthodb.org/?query=124201at7898	Centromere protein H, C-terminal
124207at7898	Duplicated	ptg000646l_RagTag	825957	827590	+	729	152	https://v10-1.orthodb.org/?query=124207at7898	polyglutamine-binding protein 1
124207at7898	Duplicated	NC_047108_RagTag	105380156	105381791	-	729	152	https://v10-1.orthodb.org/?query=124207at7898	polyglutamine-binding protein 1
12422at7898	Complete	NC_047124_RagTag	10975654	11028061	-	5319	1097	https://v10-1.orthodb.org/?query=12422at7898	Apoptotic protease-activating factor 1
124238at7898	Complete	NC_047120_RagTag	77614190	77621854	-	590	126	https://v10-1.orthodb.org/?query=124238at7898	Ribosomal protein/NADH dehydrogenase domain
124297at7898	Complete	NC_047120_RagTag	100081898	100089645	-	577	128	https://v10-1.orthodb.org/?query=124297at7898	Globin
12431at7898	Complete	NC_047123_RagTag	52699616	52731796	-	3867	710	https://v10-1.orthodb.org/?query=12431at7898	Protein kinase domain
124333at7898	Complete	NC_047112_RagTag	102580303	102585357	-	499	118	https://v10-1.orthodb.org/?query=124333at7898	RNAse P, Rpr2/Rpp21 subunit
124360at7898	Complete	NC_047122_RagTag	40399542	40414397	-	579	109	https://v10-1.orthodb.org/?query=124360at7898	Mediator complex, subunit Med30, metazoa
124382at7898	Complete	NC_047118_RagTag	18615577	18617428	-	609	130	https://v10-1.orthodb.org/?query=124382at7898	Ribosomal protein L7/L12, C-terminal
124451at7898	Complete	ptg003099l_RagTag	596412	599534	+	746	152	https://v10-1.orthodb.org/?query=124451at7898	EF-hand domain
124488at7898	Complete	NC_047112_RagTag	83425329	83435198	-	513	123	https://v10-1.orthodb.org/?query=124488at7898	nuclear receptor 2C2-associated protein
124510at7898	Complete	NC_047116_RagTag	19252647	19253342	-	453	128	https://v10-1.orthodb.org/?query=124510at7898	Ribosomal protein L30, ferredoxin-like fold domain
124545at7898	Duplicated	NC_047117_RagTag	131955	132354	+	388	115	https://v10-1.orthodb.org/?query=124545at7898	Ribosomal protein S28, mitochondrial
124545at7898	Duplicated	NC_047117_RagTag	9074	9473	+	388	115	https://v10-1.orthodb.org/?query=124545at7898	Ribosomal protein S28, mitochondrial
12457at7898	Duplicated	NC_047106_RagTag	72448264	72472257	+	2864	701	https://v10-1.orthodb.org/?query=12457at7898	protein NPAT
12457at7898	Duplicated	NC_047106_RagTag	72894951	72919041	+	2868	701	https://v10-1.orthodb.org/?query=12457at7898	protein NPAT
124690at7898	Duplicated	ptg003162l_RagTag	42351	44528	-	503	122	https://v10-1.orthodb.org/?query=124690at7898	Transmembrane protein 18
124690at7898	Duplicated	NC_047123_RagTag	52033183	52035397	+	503	122	https://v10-1.orthodb.org/?query=124690at7898	Transmembrane protein 18
124705at7898	Complete	NC_047112_RagTag	102660467	102665060	+	627	139	https://v10-1.orthodb.org/?query=124705at7898	Centrosomal protein 19
124736at7898	Duplicated	NC_047121_RagTag	21721462	21749648	-	925	153	https://v10-1.orthodb.org/?query=124736at7898	Cytochrome b5-like heme/steroid binding domain
124736at7898	Duplicated	NC_047121_RagTag	21817355	21851314	-	925	153	https://v10-1.orthodb.org/?query=124736at7898	Cytochrome b5-like heme/steroid binding domain
124762at7898	Duplicated	NC_047113_RagTag	20130253	20134527	+	520	102	https://v10-1.orthodb.org/?query=124762at7898	Ribonuclease H2, subunit C
124762at7898	Duplicated	ptg000271l_RagTag	621665	625932	-	519	102	https://v10-1.orthodb.org/?query=124762at7898	Ribonuclease H2, subunit C
124773at7898	Duplicated	NC_047125_RagTag	87536431	87537289	-	611	133	https://v10-1.orthodb.org/?query=124773at7898	Trafficking protein particle complex subunit
124773at7898	Duplicated	NC_047125_RagTag	87478038	87478897	-	611	133	https://v10-1.orthodb.org/?query=124773at7898	Trafficking protein particle complex subunit
124775at7898	Complete	NC_047111_RagTag	20082825	20095974	-	880	210	https://v10-1.orthodb.org/?query=124775at7898	Nucleophosmin, C-terminal
124811at7898	Complete	NC_047125_RagTag	87070853	87075453	-	800	152	https://v10-1.orthodb.org/?query=124811at7898	Transmembrane 4 L six family member 5
124825at7898	Duplicated	NC_047107_RagTag	42845920	42877897	+	696	167	https://v10-1.orthodb.org/?query=124825at7898	DNA-directed RNA polymerase III, subunit Rpc31
124825at7898	Duplicated	NC_047107_RagTag	42665715	42700709	+	694	167	https://v10-1.orthodb.org/?query=124825at7898	DNA-directed RNA polymerase III, subunit Rpc31
124954at7898	Complete	NC_047107_RagTag	140872347	140889854	+	1070	273	https://v10-1.orthodb.org/?query=124954at7898	Armadillo
124972at7898	Duplicated	ptg004198l_RagTag	23170	27991	+	645	118	https://v10-1.orthodb.org/?query=124972at7898	Erg28
124972at7898	Duplicated	NC_047121_RagTag	81888093	81893591	+	645	118	https://v10-1.orthodb.org/?query=124972at7898	Erg28
124975at7898	Duplicated	NC_047121_RagTag	74366243	74367791	-	631	126	https://v10-1.orthodb.org/?query=124975at7898	AP complex, mu/sigma subunit
124975at7898	Duplicated	NC_047121_RagTag	76077136	76078699	-	608	126	https://v10-1.orthodb.org/?query=124975at7898	AP complex, mu/sigma subunit
125009at7898	Complete	NC_047121_RagTag	2968799	2981723	+	509	130	https://v10-1.orthodb.org/?query=125009at7898	COMM domain
125016at7898	Complete	ptg003392l_RagTag	236896	239992	-	385	142	https://v10-1.orthodb.org/?query=125016at7898	BAALC
12501at7898	Complete	NC_047104_RagTag	96649604	96700649	-	5103	890	https://v10-1.orthodb.org/?query=12501at7898	Importin-beta, N-terminal domain
125022at7898	Duplicated	NC_047122_RagTag	55684781	55712424	-	473	196	https://v10-1.orthodb.org/?query=125022at7898	Protein of unknown function DUF4674
125022at7898	Duplicated	NC_047122_RagTag	55879604	55906749	-	473	196	https://v10-1.orthodb.org/?query=125022at7898	Protein of unknown function DUF4674
125052at7898	Complete	NC_047106_RagTag	20532995	20542743	-	583	108	https://v10-1.orthodb.org/?query=125052at7898	AP complex subunit sigma
